time (s),motor position (nm),sensor position (nm)
29.642642436,264328181,205720
29.647556891,264379463,204850
29.652579732,264430115,206085
29.657773778,264481087,205592
29.662890064,264530786,203956
29.667812156,264581812,205785
29.67264405,264631723,207000
29.677882943,264682009,205816
29.682618782,264731809,205377
29.687553935,264782208,204934
29.692781377,264832791,206533
29.697644197,264882283,206016
29.702888753,264932972,205701
29.707721659,264983209,203989
29.712718709,265033147,204776
29.717465951,265081725,205219
29.722590658,265132235,205522
29.727811212,265183187,206156
29.732757909,265232363,205901
29.737538637,265282278,206003
29.742633266,265332380,205401
29.747601071,265381571,204732
29.752578412,265432210,204932
29.757666148,265482013,205921
29.7625763,265531351,205982
29.767747708,265581976,204750
29.772762626,265631904,205055
29.777741325,265679729,204951
29.782629996,265728798,205769
29.787741719,265772198,205606
29.792548078,265781913,206252
29.797616277,265703483,204321
29.802459345,265857974,204184
29.807564917,265955101,205643
29.812588132,266019215,206362
29.81759386,266073629,205475
29.822729176,266125576,205310
29.827782868,266176802,204818
29.8325983,266227364,205674
29.837514762,266278393,204686
29.842818695,266329132,205770
29.847501209,266380053,205118
29.852622447,266430408,204590
29.857577012,266480266,204554
29.862586543,266531959,205485
29.867723929,266580972,205563
29.87297462,266631932,206056
29.877673182,266682359,205440
29.882776469,266731195,205099
29.887578702,266782089,204455
29.892794898,266832523,204746
29.897746764,266882685,205941
29.90255428,266931636,205789
29.907838285,266982339,206313
29.912600505,267032566,205015
29.917721717,267080862,204265
29.922580205,267132548,203336
29.927639518,267182055,205130
29.932639716,267231993,205068
29.937736323,267281010,205886
29.9427424,267332096,205024
29.947665638,267382000,205288
29.952721776,267431440,204949
29.957673917,267481833,204934
29.962676649,267531072,203920
29.96785721,267581301,203390
29.972720921,267630111,205086
29.977819188,267679025,204487
29.982648824,267710665,204657
29.987715507,267589586,204611
29.992726911,267693896,207060
29.997569683000002,267828144,205025
30.002726038,267910107,204278
30.007858987,267970583,205615
30.012722891,268024680,204636
30.017705979,268076005,205674
30.022725279,268127227,205305
30.027566455,268176280,205042
30.032599925,268228384,206054
30.037668885,268277209,205315
30.042612287,268328839,204468
30.047557108,268380440,205042
30.052574709,268430475,205164
30.057594733,268480690,205191
30.062609754,268529791,205490
30.067685213,268580906,205483
30.072629768,268631550,205496
30.07778549,268681922,205591
30.082616465,268731458,204462
30.087655059,268781713,205053
30.092732832,268832444,205643
30.097696239,268882408,205866
30.10260259,268932003,204999
30.10757673,268981160,205297
30.1125391,269031497,205299
30.117441002,269081067,205297
30.122576384,269131602,205051
30.127629132,269181889,204501
30.132705452,269230977,205639
30.137769509,269281811,204376
30.142750089,269330913,205331
30.147653296,269381209,205671
30.152597298,269431469,205950
30.157543444,269480786,205439
30.16266625,269529994,204982
30.167782705,269579392,204720
30.172706796,269623140,204904
30.177586627,269633141,204293
30.182802862,269548151,205157
30.187818908,269707105,205608
30.19281402,269803279,206339
30.197842098,269868457,205326
30.202505212,269923498,204564
30.207626521,269975786,204783
30.212538179,270026768,205552
30.21743869,270076893,205523
30.222692878,270128470,205047
30.227775371,270179319,204970
30.232787793,270229867,205555
30.237723299,270280183,205157
30.242729978,270330266,205314
30.247628328,270381663,205430
30.252529127,270430575,205765
30.257629164,270481606,205190
30.262633031,270531301,205528
30.267479366,270581183,206092
30.272624184,270631618,205535
30.277552901,270681423,206118
30.282655831,270732152,206661
30.28754066,270781957,204542
30.292668346,270831263,205786
30.297552468,270881612,205331
30.302596204,270931282,204735
30.30760257,270982235,204965
30.312626983,271031605,206160
30.317536434,271081586,205791
30.322574703,271131622,206068
30.327829107,271181648,205172
30.332577243,271230816,205709
30.337591324999998,271281352,206890
30.342886953,271331561,205478
30.347846085,271380818,206017
30.352598791,271430663,206823
30.357709153,271481078,205449
30.362668522,271528605,205034
30.367560559,271550141,206100
30.372652158,271404374,205336
30.377580124,271568612,205849
30.382819129,271689391,204611
30.387623529,271764607,206181
30.393644185,271822269,205807
30.397656865,271875511,205859
30.402631276,271926917,205045
30.407734815,271976855,205699
30.412537388,272027502,206127
30.417491687,272078482,206061
30.422562821,272129275,205800
30.427721606,272179932,205261
30.432771302,272230321,206564
30.437721545,272280412,206270
30.442679168,272329539,205752
30.447734341,272380489,204907
30.453011235,272430169,206298
30.457439693,272480631,206874
30.462429329,272530776,206532
30.467521624,272581019,205376
30.472545715,272631307,207227
30.47760993,272682082,206669
30.482522995,272732552,205410
30.487519651,272782190,205722
30.492551437,272831816,206240
30.497640278,272882202,206466
30.502647215,272932021,206253
30.507696164,272981967,206621
30.512642135,273031191,206650
30.517746714,273081532,206289
30.52261231,273131398,205826
30.527588023,273181457,205747
30.532869829,273231213,206311
30.53778296,273281350,206657
30.542504482,273330219,206358
30.547627181,273380838,205886
30.55293452,273428014,205836
30.557563082,273465031,205930
30.562669217,273403605,205590
30.567569368,273429384,206527
30.5726797,273572688,206831
30.577647216,273658648,205820
30.582546681,273719820,205315
30.587648135,273774296,205587
30.592708677,273826032,661557
30.597652984,273877546,-68487
30.602761031,273927902,157939
30.60755246,273978845,286236
30.612582199,274028943,278120
30.617713798,274078942,227648
30.622676082,274130779,328703
30.627571345,274180856,229853
30.632554948,274229557,146605
30.637670747,274282560,-255535
30.64270411,274332340,115444
30.647765203,274381111,158834
30.652547589,274432698,223164
30.657532449,274482624,78166
30.662484549,274530117,68418
30.667785142,274583981,153373
30.672739527,274632600,294684
30.677830496,274681268,160283
30.68267297,274733636,147177
30.687838902,274783807,286315
30.69260324,274831631,456742
30.697565698,274882525,877685
30.702456911,274932303,-48344
30.707499279,274980911,779161
30.712575745,275032383,339172
30.717541404,275081799,733720
30.722562278,275131320,-89515
30.727886727,275182101,300483
30.732658636,275232411,474739
30.738452982,275280000,-582982
30.742573777,275330787,-228150
30.747491432,275378418,-6993
30.752743399,275406424,123852
30.757798576,275267126,302872
30.762772292,275404022,561550
30.767601644,275531386,-276914
30.772806749,275612697,90542
30.7778412,275673442,156170
30.782670779,275724489,163767
30.787467183,275775889,210957
30.792706785,275828034,-67580
30.79758547,275877009,648390
30.802669309,275928842,559315
30.807793812,275980032,387595
30.812660878,276029538,1498455
30.817661549,276079878,-425697
30.82253617,276130126,83266
30.827597355,276180035,310775
30.832592436,276230366,25718
30.837551037,276281241,160140
30.842548614000002,276330890,166777
30.847697719,276380917,213340
30.852627191,276431536,1021347
30.857566368,276480952,-464499
30.862681985000002,276531631,210453
30.867629518,276582971,259094
30.872910769,276632701,456791
30.877709993,276682340,-63430
30.882639186,276731336,252378
30.887833896,276783035,242344
30.892632966,276832125,194591
30.897628393,276880771,234641
30.90252006,276933195,970169
30.9076697,276982160,-387163
30.912716779,277029683,62623
30.917481119,277082004,224411
30.922602859,277130861,159081
30.927630144,277180012,197124
30.932489211,277231598,757224
30.937608361,277279355,-199937
30.942514737,277322470,912051
30.947564821,277335926,397935
30.952569398,277239493,196815
30.957681634,277400173,309642
30.962762513,277501850,356629
30.96770791,277567199,223200
30.972644141,277622186,593496
30.97764593,277677553,469314
30.982604515,277726237,157774
30.987731859,277776831,338164
30.992689961,277829275,312379
30.997543922,277876997,-148249
31.002607187,277929036,120345
31.0076812,277981214,162549
31.012667737,278028841,66799
31.017739387,278081373,259396
31.02254487,278131233,183404
31.027554089,278180160,87791
31.032882851,278231221,101103
31.037768306,278282610,68052
31.04256457,278330909,143632
31.047482509,278381560,183252
31.052549234,278432970,127125
31.057492314,278480450,-282108
31.06245706,278532732,561654
31.067944622,278582586,269500
31.072793646,278630201,60384
31.077673402,278682161,229463
31.082679092,278732467,399748
31.087722584,278779612,-110217
31.09273166,278833023,668926
31.097720697,278882722,304355
31.102749828,278929817,79478
31.107482945,278981745,997099
31.11256339,279032392,-553321
31.117810802,279077028,103252
31.122782673,279132052,312590
31.127823564,279181251,636490
31.132671201,279225516,130926
31.137684998,279246112,1008282
31.142614034,279113823,391844
31.147699021,279280549,247543
31.15263548,279395869,248855
31.157504745,279467963,180575
31.162543299,279520102,260574
31.167652393,279575311,-274174
31.172641116,279628960,-58483
31.177561525,279676286,255878
31.182561501,279728397,255965
31.187816756,279779939,177387
31.192483995,279827289,102994
31.197707817,279881173,666155
31.202875963,279930880,-276613
31.207605496,279978311,214343
31.212579777,280031583,593775
31.21752158,280083070,96113
31.222605686,280129909,155210
31.227439117,280181022,650155
31.232529152,280232448,357796
31.237634074,280280280,257590
31.242708288,280332785,301484
31.247618047,280382796,282800
31.252613506,280430921,265465
31.257544715,280482652,268874
31.26255012,280532877,180614
31.267584034,280581220,105913
31.272869397,280632762,195886
31.277576011,280682895,171054
31.282660305,280730673,244355
31.287786539,280782630,281091
31.292581009,280832296,217240
31.297601655,280879987,264738
31.302580104,280931479,374235
31.307742329,280981537,278568
31.312574043,281030280,249466
31.317642766,281081148,305587
31.322468228,281128880,237620
31.327513789,281164021,233731
31.332700621,281096448,283196
31.33776484,281125106,240627
31.342611435,281271346,220912
31.347599125,281359539,252751
31.352607346,281420564,248042
31.357693767,281473259,232435
31.362619572,281527376,256215
31.367514473,281576102,262477
31.372528851,281626222,256704
31.377772356,281679412,255393
31.382642956,281729307,253914
31.387776789,281779541,256537
31.392600593,281830697,253430
31.397635213,281880924,248362
31.402700742,281930162,253580
31.407757631,281981633,254996
31.412811822,282031750,247171
31.417796151,282081135,252056
31.422626413,282131487,257987
31.42757249,282180315,249371
31.432573615,282231779,250567
31.437652351,282281929,257439
31.442732317,282331554,253658
31.447901283,282382367,250526
31.452648481,282432276,256535
31.457803224,282482071,256841
31.462606432,282531439,253390
31.467531214,282581958,253635
31.472602302,282630968,255262
31.477568651,282679873,252576
31.482548926,282732321,253602
31.487761815,282780679,253439
31.49255357,282830351,255200
31.497839501,282881334,254557
31.50253201,282930150,252377
31.507699274,282980549,252952
31.512735885,283029428,255381
31.517684806,283071271,251193
31.52280022,283081483,253281
31.527616182,283000679,256945
31.532543411,283158479,253113
31.537460652,283251452,253051
31.542516159,283318012,256767
31.547908688,283374286,253153
31.552710626,283425471,251799
31.55754914,283475893,255245
31.562612974,283527670,253687
31.567587944,283578992,251976
31.572785304,283630091,254387
31.577631739,283680211,254116
31.582550453,283729754,253528
31.58790668,283781336,253756
31.592789362,283831591,253582
31.597563055,283880440,253725
31.602571811,283931120,977565
31.60758494,283982000,364192
31.612587518,284030472,605452
31.617789856999998,284082624,737881
31.622591404,284133045,792093
31.627607502,284181453,736727
31.63275032,284232390,754344
31.63754076,284283968,684854
31.642524911,284330379,667388
31.647711566,284382776,1361762
31.652749363,284433906,1735116
31.657701401,284482330,1703872
31.662826347,284532940,1634845
31.667756531,284581991,1656435
31.672887685,284631420,1671541
31.677542963,284681350,1676684
31.682805962,284732214,2874466
31.687622683,284782029,3114800
31.692886173,284832282,3279299
31.697765633,284881396,3273709
31.70275094,284931254,3224975
31.707941186,284979387,3274291
31.712742827,285011828,3253498
31.71763905,284903243,5050844
31.722664797,284989531,4966367
31.727808384,285127516,4984073
31.732864308,285210925,5076545
31.737667923,285271889,5089128
31.742756075,285324884,5088965
31.747735217,285377014,5059119
31.752795468,285426921,5036503
31.757551756,285478322,5004659
31.76272017,285529274,5025437
31.767698222,285580881,5039131
31.772651642,285629968,5053796
31.777603328,285681102,6468098
31.782662541,285731199,6820622
31.787667856,285780730,6745390
31.79261009,285830445,6705893
31.797595675,285882079,6750671
31.802625408,285932944,6713625
31.807571715999998,285981768,6743674
31.812782278,286033257,6775608
31.817515274,286081575,6785842
