time (s),force (N)
23.637077449,-4.29176330566
23.641982026,-4.26109313965
23.646978857,-4.29084777832
23.652803416,-4.29023742676
23.657003994,-4.28321838379
23.662030779,-4.29054260254
23.667006915,-4.28436279297
23.671996872,-4.29061889648
23.677026358,-4.29016113281
23.681987532,-4.27581787109
23.687006188,-4.29008483887
23.691943934,-4.28833007812
23.696933258,-4.29046630859
23.702025811,-4.28955078125
23.706984145,-4.29740905762
23.711964026,-4.28955078125
23.717043389,-4.29069519043
23.721951074,-4.28993225098
23.726975695,-4.29000854492
23.732296609,-4.30618286133
23.737000867,-4.28977966309
23.74198392,-4.28985595703
23.746963026,-4.28863525391
23.752137191,-4.28970336914
23.756960662,-4.29138183594
23.761976148,-4.29016113281
23.766948399,-4.2911529541
23.772110006,-4.26383972168
23.777004402,-4.2896270752
23.782021693,-4.28855895996
23.787030489,-4.28985595703
23.792085483,-4.29130554199
23.7969367,-4.26414489746
23.802012941,-4.29008483887
23.807057028,-4.29061889648
23.812256132,-4.28833007812
23.817098391000002,-4.2887878418
23.822011078,-4.28367614746
23.826972079,-4.28932189941
23.832066315,-4.29016113281
23.836958835,-4.23637390137
23.841944451,-4.28894042969
23.847009269,-4.29290771484
23.852080143,-4.28787231445
23.856953226,-4.28932189941
23.861974012,-4.34288024902
23.866959117,-4.28939819336
23.872258773,-4.29046630859
23.877073449,-4.28886413574
23.882015487,-4.28894042969
23.887005443,-4.31045532227
23.89207118,-4.28901672363
23.896960271,-4.28970336914
23.902037069,-4.28916931152
23.90697591,-4.28939819336
23.911975459,-4.27001953125
23.916969158,-4.28924560547
23.922035472,-4.29016113281
23.926942803,-4.28871154785
23.931905671,-4.28855895996
23.937017177,-4.31625366211
23.941924493,-4.28901672363
23.946962549,-4.28855895996
23.952032622,-4.28863525391
23.957055509,-4.28901672363
23.962010204,-4.27429199219
23.966991612,-4.2887878418
23.972103769,-4.2879486084
23.9770261,-4.28932189941
23.981978064,-4.28833007812
23.987039446,-4.30023193359
23.992059124,-4.28833007812
23.996936742,-4.28817749023
24.00194471,-4.28810119629
24.006967239,-4.28749084473
24.012226992,-4.29527282715
24.017045815,-4.28810119629
24.022116993,-4.28855895996
24.026995052,-4.32601928711
24.031972808,-4.28787231445
24.036978997,-4.28573608398
24.042049728,-4.28718566895
24.047039622,-4.28619384766
24.052085724,-4.21264648438
24.05693095,-4.28787231445
24.061987549,-4.29267883301
24.066965092,-4.28833007812
24.07233111,-4.28680419922
24.077104014,-4.33929443359
24.082004731,-4.28810119629
24.086973631,-4.28642272949
24.091993465,-4.28672790527
24.096966592,-4.28840637207
24.101943374,-4.32823181152
24.107016591,-4.28779602051
24.112205397,-4.287109375
24.117046599,-4.28787231445
24.121956463,-4.28764343262
24.127060806,-4.31449890137
24.131935558,-4.28726196289
24.136897129,-4.28703308105
24.142054055,-4.28756713867
24.14703233,-4.28871154785
24.152022489,-4.28955078125
24.157035533,-4.28504943848
24.162067745,-4.2854309082
24.167017351,-4.23286437988
24.172051342,-4.28901672363
24.176979005,-4.28695678711
24.181982138,-4.28771972656
24.187048866,-4.28672790527
24.192026921,-4.30282592773
24.196973579,-4.28634643555
24.201930834,-4.2887878418
24.206934133,-4.28779602051
24.212036426,-4.287109375
24.216983614,-4.30099487305
24.222026682,-4.28817749023
24.226935688,-4.28733825684
24.231965179,-4.33547973633
24.236993872,-4.28565979004
24.242000776,-4.29023742676
24.246943581,-4.28489685059
24.251964858,-4.28726196289
24.256949814,-4.22424316406
24.26197192,-4.28596496582
24.267110856,-4.2854309082
24.272285349,-4.28611755371
24.277013765,-4.28611755371
24.282011274,-4.28321838379
24.287063325,-4.28436279297
24.292329101,-4.2845916748
24.297020331,-4.28161621094
24.301917836,-4.28581237793
24.307020768,-4.28924560547
24.3120093,-4.28703308105
24.317041266,-4.28749084473
24.322064667,-4.32167053223
24.327015046,-4.28810119629
24.332035392,-4.28680419922
24.3369547,-4.28749084473
24.342011338,-4.28833007812
24.347043257,-4.28749084473
24.352009984,-4.28749084473
24.357052882,-4.28764343262
24.362048528,-4.2879486084
24.367010215,-4.28741455078
24.371957247,-4.29252624512
24.377059797,-4.28688049316
24.382116448,-4.2839050293
24.387037268,-4.23080444336
24.391973999,-4.28466796875
24.397007002,-4.28703308105
24.401971485,-4.28451538086
24.407008281,-4.2839050293
24.412682614,-4.34555053711
24.41694198,-4.2845916748
24.422012464,-4.28230285645
24.427043367,-4.28436279297
24.432031701,-4.28421020508
24.43695105,-4.24011230469
24.442035784,-4.28550720215
24.446975738,-4.28565979004
24.452056555,-4.28482055664
24.457049276,-4.28596496582
24.462053602,-4.27452087402
24.467049707,-4.28726196289
24.472003237,-4.28672790527
24.477005398,-4.28565979004
24.482057237,-4.28657531738
24.48698273,-4.30458068848
24.492194822,-4.28634643555
24.496977179,-4.28703308105
24.50196402,-4.28634643555
24.507026353,-4.28619384766
24.512007983,-4.28070068359
24.517010819,-4.28573608398
24.521926475,-4.28520202637
24.527017081,-4.32594299316
24.53220634,-4.28482055664
24.537009481,-4.28421020508
24.541970704,-4.28512573242
24.547002867,-4.28375244141
24.552239253,-4.30953979492
24.557105256,-4.28482055664
24.56199115,-4.28489685059
24.566957032,-4.27780151367
24.572035184,-4.28482055664
24.576957054,-4.2781829834
24.581988303,-4.28413391113
24.587060904,-4.28527832031
24.592001995,-4.2936706543
24.596992362,-4.28504943848
24.602013736,-4.28634643555
24.606984451,-4.28512573242
24.612639518,-4.28520202637
24.616955658,-4.28916931152
24.622035657,-4.28512573242
24.626992083,-4.28604125977
24.632062889,-4.32861328125
24.636932272,-4.2847442627
24.641922943,-4.28451538086
24.646978695,-4.28382873535
24.652028577,-4.28428649902
24.657025141,-4.26193237305
24.661974313,-4.28527832031
24.667075916,-4.28405761719
24.671989881000002,-4.27207946777
24.677024343,-4.28466796875
24.681994564,-4.2830657959
24.687052449,-4.2854309082
24.692366417,-4.28466796875
24.697056594,-4.32502746582
24.701921422,-4.2845916748
24.706942726,-4.28421020508
24.712107737,-4.28489685059
24.717059224,-4.28405761719
24.722008097,-4.25415039062
24.727007421,-4.28428649902
24.73211056,-4.28443908691
24.737042959,-4.32731628418
24.742087764,-4.28482055664
24.747105072,-4.2839050293
24.751993758,-4.28405761719
24.757280009,-4.28405761719
24.762021694,-4.31640625
24.766970922,-4.28451538086
24.772006831,-4.28550720215
24.777045889,-4.28421020508
24.78203064,-4.28413391113
24.786962175,-4.27734375
24.792017407,-4.28436279297
24.796977827,-4.28550720215
24.801956638,-4.25621032715
24.806933462,-4.2845916748
24.812283283,-4.28398132324
24.817051577,-4.28398132324
24.82202696,-4.28352355957
24.826983769,-4.24011230469
24.832042432,-4.28443908691
24.837024925,-4.28367614746
24.842083247,-4.28398132324
24.846993427,-4.2839050293
24.852040614,-4.27635192871
24.856939075,-4.28314208984
24.862087855,-4.28245544434
24.867008194,-4.32357788086
24.872189951,-4.28344726562
24.87693831,-4.28329467773
24.881983575,-4.28375244141
24.887011391,-4.28482055664
24.892380469,-4.28031921387
24.897036264,-4.28527832031
24.90193595,-4.28466796875
24.906909301,-4.28260803223
24.912001648,-4.2830657959
24.916977156,-4.29100036621
24.921936216,-4.28413391113
24.926983707,-4.28298950195
24.932686988,-4.23637390137
24.936962429,-4.28337097168
24.942056069,-4.28161621094
24.947012303,-4.28382873535
24.951998703,-4.28184509277
24.956975282,-4.306640625
24.961987743,-4.28382873535
24.96703143,-4.28504943848
24.972252441,-4.28321838379
24.976980608,-4.2830657959
24.982004103,-4.32502746582
24.987071446,-4.28382873535
24.992018032,-4.28352355957
24.997005418,-4.28283691406
25.001981255,-4.28245544434
25.00706378,-4.28237915039
25.012221373,-4.2839050293
25.017023571,-4.28413391113
25.021976848,-4.32495117188
25.026916576,-4.2845916748
25.032049115,-4.28619384766
25.037047148,-4.28207397461
25.042037819,-4.2839050293
25.047043701,-4.20768737793
25.052051773,-4.28230285645
25.056994814,-4.28192138672
25.061940651,-4.28352355957
25.066909173,-4.28337097168
25.071908576,-4.29100036621
25.076911255,-4.28298950195
25.081961079,-4.28382873535
25.086964715,-4.28207397461
25.091935596,-4.2822265625
25.097023244,-4.31037902832
25.101982793,-4.28367614746
25.106949899,-4.28230285645
25.112034167,-4.28153991699
25.116968283,-4.2822265625
25.12197822,-4.27276611328
25.127082833,-4.2822265625
25.132067159,-4.28237915039
25.136955436,-4.33219909668
25.141967974,-4.28260803223
25.146985397,-4.28276062012
25.15226372,-4.28337097168
25.157002577,-4.28237915039
25.161948705,-4.29832458496
25.166923467,-4.28260803223
25.171988189,-4.28230285645
25.177022484,-4.28298950195
25.182058505,-4.28245544434
25.187047032,-4.2749786377
25.192020558,-4.28230285645
25.196984997,-4.28329467773
25.201975467,-4.32594299316
25.206949726,-4.28283691406
25.212010649,-4.27658081055
25.216932043,-4.28230285645
25.221934401,-4.2805480957
25.227110135,-4.2684173584
25.23199378,-4.28276062012
25.237031909,-4.28176879883
25.242038289,-4.28268432617
25.247094887,-4.28161621094
25.25206463,-4.31312561035
25.25703237,-4.28215026855
25.262020664,-4.28344726562
25.267029417,-4.28268432617
25.272010227,-4.28253173828
25.277053355,-4.27261352539
25.281985118,-4.28253173828
25.287055695,-4.28413391113
25.291997062,-4.28245544434
25.297025468,-4.28230285645
25.301994499,-4.30801391602
25.307011681,-4.28176879883
25.312598134,-4.28146362305
25.316988615,-4.28153991699
25.321983946,-4.28123474121
25.327037325,-4.27474975586
25.332019898,-4.28215026855
25.336972664,-4.28077697754
25.341892723,-4.28230285645
25.346992348,-4.28291320801
25.352348319,-4.28688049316
25.356966748,-4.28161621094
25.361967706,-4.28207397461
25.366965907,-4.32067871094
25.372618574,-4.28092956543
25.37710766,-4.28123474121
25.382018022,-4.2822265625
25.386925914,-4.28146362305
25.392024585,-4.22004699707
25.396978894,-4.28230285645
25.401944145,-4.27894592285
25.407020324,-4.28077697754
25.412078433,-4.2805480957
25.417050789,-4.27223205566
25.421995425,-4.28169250488
25.426971775,-4.28245544434
25.431974218,-4.28108215332
25.436999711,-4.28268432617
25.442042939,-4.29679870605
25.446999513,-4.2805480957
25.451966933,-4.28230285645
25.456989973,-4.2813873291
25.461896835,-4.28245544434
25.466977295,-4.29359436035
25.471990882,-4.28146362305
25.477037981,-4.28115844727
25.481979343,-4.28031921387
25.486990563,-4.28070068359
25.491956273,-4.27619934082
25.496964226,-4.28108215332
25.50197613,-4.28192138672
25.506929172,-4.26879882812
25.512091824,-4.28108215332
25.517056596,-4.28253173828
25.521973584,-4.28215026855
25.526939951,-4.28062438965
25.531937548,-4.29161071777
25.536991341,-4.28146362305
25.541976888,-4.28092956543
25.546968285,-4.2798614502
25.551961228,-4.28146362305
25.556968708,-4.28077697754
25.562064008,-4.28192138672
25.567002202,-4.28268432617
25.572069918,-4.28100585938
25.57697931,-4.28199768066
25.582058925,-4.26849365234
25.587053433,-4.28009033203
25.592073663,-4.28092956543
25.59698841,-4.26887512207
25.601936639,-4.28077697754
25.606997916,-4.28817749023
25.612289708,-4.28031921387
25.61708213,-4.28161621094
25.622003258,-4.2985534668
25.627055883,-4.28199768066
25.632067824,-4.2790222168
25.636979158,-4.28146362305
25.641977303,-4.28123474121
25.647039013,-4.28596496582
25.651998629,-4.28115844727
25.656981886,-4.28146362305
25.662008149000002,-4.28176879883
25.666961797,-4.28077697754
25.672134280999998,-4.28039550781
25.676988448,-4.28146362305
25.681994493,-4.28123474121
25.68697498,-4.25941467285
25.692035224,-4.28016662598
25.696998564,-4.28153991699
25.702066529,-4.28077697754
25.707028408,-4.28024291992
25.712042429,-4.29382324219
25.716950746,-4.28161621094
25.721908357,-4.28123474121
25.726968153,-4.23637390137
25.732062431,-4.28123474121
25.736977344,-4.28176879883
25.742005564,-4.28108215332
25.746987661,-4.28169250488
25.752003829,-4.24217224121
25.757007749,-4.28100585938
25.761991517,-4.27963256836
25.767047957,-4.28016662598
25.772103867,-4.27963256836
25.7770914,-4.27947998047
25.782025111,-4.28047180176
25.786978961,-4.28176879883
25.791992072,-4.29779052734
25.796969102,-4.27947998047
25.801940143,-4.28146362305
25.807059924,-4.28077697754
25.812012898,-4.2798614502
25.816991406,-4.30381774902
25.822068821,-4.28001403809
25.827077787,-4.2790222168
25.832760664,-4.28100585938
25.837028808,-4.27993774414
25.842087552,-4.30305480957
25.847069621,-4.28062438965
25.852099565,-4.27963256836
25.857151255,-4.27993774414
25.861992222,-4.27925109863
25.866998806,-4.28329467773
25.872051602,-4.27940368652
25.877019218,-4.27795410156
25.882077034,-4.31106567383
25.887082412,-4.27917480469
25.892132656,-4.28009033203
25.896971041,-4.2790222168
25.901954815,-4.28031921387
25.90703845,-4.27299499512
25.911989827,-4.27925109863
25.916942274,-4.27978515625
25.92193654,-4.28024291992
25.927054158,-4.27848815918
25.93202241,-4.27635192871
25.936994399,-4.28031921387
25.942069743,-4.27932739258
25.947026469,-4.31480407715
25.952076734,-4.27947998047
25.957033423,-4.28405761719
25.962035978,-4.2797088623
25.966997457,-4.27947998047
25.972014248,-4.31488037109
25.977053315,-4.27963256836
25.982065314,-4.27749633789
25.987028465,-4.27932739258
25.992021827,-4.28092956543
25.997205879,-4.23706054688
26.002015585,-4.27940368652
26.006984273,-4.28268432617
26.012334867,-4.27963256836
26.016974161,-4.28039550781
26.021937711,-4.29496765137
26.026942695,-4.27978515625
26.031899106,-4.27894592285
26.037015545,-4.26643371582
26.041883298,-4.28009033203
26.046909766,-4.28581237793
26.052288944,-4.28047180176
26.05698576,-4.28024291992
26.062052444,-4.32357788086
26.067087236,-4.27978515625
26.07237847,-4.27978515625
26.077009177,-4.27955627441
26.081952637,-4.28070068359
26.087002744,-4.32067871094
26.092053104,-4.27894592285
26.097017331,-4.27886962891
26.102001388,-4.27978515625
26.10694851,-4.27886962891
26.111973018,-4.24743652344
26.116986596,-4.27856445312
26.121978932,-4.27932739258
26.127030533,-4.3140411377
26.131984468,-4.2797088623
26.136976519,-4.24354553223
26.142103026,-4.18128967285
26.147074805,-4.16915893555
26.152015885,-4.10224914551
26.15698417,-4.16946411133
26.162026196,-4.1682434082
26.167049402,-4.16481018066
26.172189697,-4.16397094727
26.176997477,-4.17755126953
26.182087631,-4.16618347168
26.187032362,-4.16709899902
26.192519249,-4.13284301758
26.197040578,-4.0843963623
26.201935479,-4.03305053711
26.206927933,-4.05647277832
26.212045355,-4.06120300293
26.216982139,-4.04808044434
26.221962544,-4.05784606934
26.227014415,-4.05471801758
26.231976624,-4.05784606934
26.237075109,-4.0608215332
26.241985423,-4.07218933105
26.246962099,-3.96202087402
26.251954357,-3.95072937012
26.256919906,-3.95484924316
26.262030727,-3.95118713379
26.266938664,-3.94805908203
26.272050001,-3.94821166992
26.276982902,-3.91487121582
26.282100498,-3.90762329102
26.287120417,-3.83193969727
26.292173258,-3.83529663086
26.297027665,-3.83590698242
26.302010702,-3.71368408203
26.306973142,-3.73565673828
26.312045487,-3.71612548828
26.316961374,-3.72024536133
26.32205906,-3.72116088867
26.327049773,-3.66287231445
26.33225669,-3.6319732666
26.337026731999998,-3.61541748047
26.342065414,-3.61000061035
26.347025456,-3.64707946777
26.352015086,-3.60786437988
26.357049669,-3.6060333252
26.362001713,-3.50105285645
26.366995301,-3.48594665527
26.372060483,-3.544921875
26.376961052,-3.48587036133
26.381998829,-3.48564147949
26.387081082,-3.39965820312
26.39198745,-3.37966918945
26.396956864,-3.3910369873
26.401973461,-3.37028503418
26.4069779,-3.37089538574
26.412239723,-3.28689575195
26.416926719,-3.25248718262
26.421954145,-3.23822021484
26.426972138,-3.25714111328
26.432184389,-3.2307434082
26.43698596,-3.15391540527
26.442008033,-3.15055847168
26.447028993,-3.15452575684
26.452270531,-3.14682006836
26.457007545,-3.05015563965
26.462035934,-3.05717468262
26.467056214,-3.03909301758
26.472007353,-3.03062438965
26.477002814,-3.03703308105
26.481937805,-3.00674438477
26.487021516,-2.94982910156
26.492192191,-2.93296813965
26.496966189,-2.93113708496
26.502007051,-2.89726257324
26.506998345,-2.83660888672
26.511957394,-2.82135009766
26.516948911,-2.82371520996
26.522005597,-2.70141601562
26.527002931,-2.73406982422
26.531966181,-2.70202636719
26.536932755,-2.70774841309
26.542086592,-2.61085510254
26.547008365,-2.59635925293
26.5521298,-2.64144897461
26.556987014,-2.56736755371
26.562025679,-2.51892089844
26.567019391,-2.47993469238
26.571982493,-2.48519897461
26.576980124,-2.49610900879
26.582007596,-2.36747741699
26.587063544,-2.36770629883
26.592194541,-2.31468200684
26.597021213,-2.35961914062
26.601944037,-2.35427856445
26.606969225,-2.3641204834
26.611962866,-2.27729797363
26.616956608,-2.29278564453
26.621988859,-2.25517272949
26.62698614,-2.2575378418
26.632044619,-2.25425720215
26.63699622,-2.1590423584
26.641985857999998,-2.17666625977
26.647037726,-2.13874816895
26.652121661,-2.13417053223
26.656958173,-2.1337890625
26.662060818,-2.04971313477
26.666993615,-2.04940795898
26.672197985,-2.02713012695
26.677042975,-2.03437805176
26.682007561,-1.90956115723
26.687027387,-1.93603515625
26.692016501,-1.93626403809
26.697006281,-1.92306518555
26.701977969,-1.85829162598
26.706969889,-1.83479309082
26.712110512,-1.83059692383
26.717005043,-1.78787231445
26.722170271,-1.7391204834
26.72712719,-1.72584533691
26.732040543,-1.77024841309
26.736952428,-1.73202514648
26.742077846,-1.73072814941
26.747084704,-1.72630310059
26.752273517,-1.72691345215
26.75699457,-1.74774169922
26.762011786,-1.73210144043
26.767099131,-1.73149108887
26.772200476,-1.68785095215
26.776935336,-1.69013977051
26.781944481,-1.70379638672
26.787023083,-1.66786193848
26.792066417,-1.67053222656
26.796960753,-1.67617797852
26.801975102,-1.66862487793
26.80700752,-1.60751342773
26.812255213,-1.62796020508
26.817048053,-1.62078857422
26.821975714,-1.55372619629
26.827044701,-1.64505004883
26.832062461,-1.51741027832
26.837017813,-1.60003662109
26.84200922,-1.64199829102
26.847028155,-1.49566650391
26.852091077,-1.61148071289
26.8569551,-1.58065795898
26.862004363,-1.58752441406
26.867052235,-1.49658203125
26.872615022,-1.65710449219
26.87700779,-1.58340454102
26.881982935,-1.5673828125
26.886994093,-1.55174255371
26.891979956,-1.5828704834
26.89697986,-1.58470153809
26.901946491,-1.58073425293
26.907000671,-1.5845489502
26.912284438,-1.61247253418
26.916989253,-1.57188415527
26.922038813,-1.5739440918
26.926926738,-1.57295227051
26.931996896,-1.5795135498
26.936998953,-1.51908874512
26.942010121,-1.56448364258
26.946999117,-1.57386779785
26.952000147,-1.57493591309
26.95693294,-1.57424926758
26.962064567,-1.59797668457
26.967005645,-1.57417297363
26.972013379,-1.57325744629
26.977114415,-1.57821655273
26.982078115,-1.57775878906
26.986995401,-1.58050537109
26.992038532,-1.57676696777
26.997005892,-1.5739440918
27.001930393,-1.53678894043
27.007011516,-1.5746307373
27.012342786,-1.57699584961
27.017063169,-1.5731048584
27.022071478,-1.57386779785
27.02699027,-1.56936645508
27.03201935,-1.57485961914
27.037011623,-1.57287597656
27.041978162,-1.57577514648
27.047023365,-1.57669067383
27.052275042,-1.58744812012
27.057046282,-1.5747833252
27.06209059,-1.57440185547
27.066966875,-1.56448364258
27.072124706,-1.57417297363
27.07713058,-1.56883239746
27.082004674,-1.57554626465
27.08691841,-1.57348632812
27.092146868,-1.60858154297
27.097027999,-1.57470703125
27.10198079,-1.57485961914
27.106955077,-1.57455444336
27.111999211,-1.57760620117
27.117020558,-1.52114868164
27.121980499,-1.57432556152
27.127019224,-1.5771484375
27.132255141,-1.57615661621
27.137055869,-1.57417297363
27.142049253,-1.53434753418
27.147007541,-1.57470703125
27.15214529,-1.57409667969
27.15700434,-1.57623291016
27.162063329,-1.57432556152
27.167020519,-1.56455993652
27.171999981,-1.57402038574
27.177043834,-1.57485961914
27.182020403,-1.56799316406
27.187019793,-1.57485961914
27.192285664,-1.57913208008
27.197010354,-1.57432556152
27.201993034,-1.57661437988
27.207042357,-1.52793884277
27.211994477,-1.57501220703
27.216945256,-1.5705871582
27.222044153,-1.57455444336
27.227008166,-1.57432556152
27.2322738,-1.50894165039
27.237000465,-1.57501220703
27.242011987,-1.57928466797
27.246999827,-1.57569885254
27.252072202,-1.57585144043
27.257101748,-1.59683227539
27.261994191,-1.57524108887
27.266987227,-1.57676696777
27.27204652,-1.57569885254
27.276949728,-1.57485961914
27.282007394,-1.51435852051
27.286995495,-1.57516479492
27.292155343,-1.57531738281
27.297012977,-1.57447814941
27.301998828,-1.57455444336
27.30701806,-1.5665435791
27.312020294,-1.57623291016
27.317034727,-1.5747833252
27.322060504,-1.57669067383
27.326952814,-1.57485961914
27.332033041,-1.58363342285
27.33698686,-1.57508850098
27.342007438,-1.57516479492
27.34701368,-1.57539367676
27.352189571,-1.57600402832
27.357011502,-1.56669616699
27.361968762,-1.57501220703
27.367029905,-1.57691955566
27.37199584,-1.57516479492
27.376973993,-1.57684326172
27.381985776,-1.58981323242
27.386988157,-1.5747833252
27.391976134,-1.57524108887
27.397024295,-1.56616210938
27.402010011,-1.57638549805
27.406955156,-1.56608581543
27.412130546,-1.57501220703
27.417019201,-1.57562255859
27.422029967,-1.57485961914
27.427058198,-1.57592773438
27.431996703,-1.58111572266
27.437112218,-1.57493591309
27.442000173,-1.57569885254
27.446978811,-1.56814575195
27.451983074,-1.57470703125
27.457028931,-1.5796661377
27.462062125,-1.52931213379
27.46711714,-1.59996032715
27.47210762,-1.5746307373
27.477045743,-1.56936645508
27.481999541,-1.57379150391
27.487044786,-1.57913208008
27.492104214,-1.58554077148
27.497013533,-1.6056060791
27.501974093,-1.58157348633
27.506984779,-1.58546447754
27.512036308,-1.51588439941
27.516969129,-1.62048339844
27.521999422,-1.61521911621
27.526919118,-1.57089233398
27.532047977,-1.54075622559
27.537091756,-1.58721923828
27.542001244,-1.56562805176
27.547040306,-1.57699584961
27.551944692,-1.49475097656
27.556936708,-1.59439086914
27.562033043,-1.53358459473
27.5670572,-1.56143188477
27.572024878,-1.59530639648
27.576959522,-1.59873962402
27.581948767,-1.50947570801
27.587027786,-1.61079406738
27.592144659,-1.57707214355
27.596972338,-1.54769897461
27.601956051,-1.57958984375
27.606941364,-1.58401489258
27.612077562,-1.59843444824
27.617000095,-1.55792236328
27.622066133,-1.63764953613
27.626982664,-1.58744812012
27.631993941,-1.51664733887
27.637048717,-1.63597106934
27.642081956,-1.57989501953
27.647104752,-1.5364074707
27.652301095,-1.61102294922
27.65697543,-1.55670166016
27.662019314,-1.41593933105
27.667071819,-1.61781311035
27.672010371,-1.56852722168
27.677076105,-1.57150268555
27.682018894,-1.54899597168
27.686988946,-1.5788269043
27.692046878,-1.56478881836
27.696945507,-1.57669067383
27.702045642,-1.59240722656
27.707125856,-1.60133361816
27.712517771,-1.60987854004
27.716970245,-1.57646179199
27.722042617,-1.58294677734
27.72702656,-1.55410766602
27.732411886,-1.60308837891
27.737083038,-1.58226013184
27.742039943,-1.57173156738
27.747031972,-1.5754699707
27.751998335,-1.54235839844
27.756943495,-1.61636352539
27.761974983,-1.56715393066
27.767079821,-1.54823303223
27.772145387,-1.56097412109
27.776960106,-1.50421142578
27.782071678,-1.53541564941
27.787062,-1.60606384277
27.791938208,-1.57081604004
27.796932229,-1.55952453613
27.801944761,-1.62818908691
27.806954526,-1.57783508301
27.812039405,-1.56150817871
27.817114316,-1.57020568848
27.822043978,-1.56478881836
27.826987725,-1.58058166504
27.832067692,-1.56883239746
27.83711005,-1.56982421875
27.842026764,-1.56845092773
27.847070662,-1.51802062988
27.851997504,-1.56112670898
27.856958451,-1.56402587891
27.862136901,-1.56051635742
27.867041094,-1.56410217285
27.872170568,-1.56959533691
27.876959089,-1.54273986816
27.882005743,-1.57455444336
27.886950203,-1.57760620117
27.892021874,-1.56814575195
27.896962929,-1.56776428223
27.901979387,-1.56913757324
27.907001497,-1.56661987305
27.911990228,-1.56799316406
27.916985078,-1.56105041504
27.92193323,-1.55937194824
27.927036612,-1.56860351562
27.93204939,-1.56356811523
27.937070096,-1.56768798828
27.942000611,-1.56715393066
27.947075492,-1.56463623047
27.95200732,-1.57920837402
27.957038362,-1.5665435791
27.962055361,-1.56478881836
27.966974173,-1.56913757324
27.972145273,-1.56555175781
27.977026889,-1.59103393555
27.982028434,-1.56524658203
27.987021359,-1.56723022461
27.992034168,-1.56562805176
27.996977292,-1.56631469727
28.002007835,-1.572265625
28.006990112,-1.56593322754
28.012012135,-1.56517028809
28.016963734,-1.56524658203
28.022029601,-1.56784057617
28.026991081,-1.52633666992
28.031975911,-1.56700134277
28.037012095,-1.56555175781
28.041955678,-1.5673828125
28.046973248,-1.56517028809
28.0520606,-1.54731750488
28.057063901,-1.56494140625
28.061990757,-1.56784057617
28.066982951,-1.56631469727
28.071985344,-1.56600952148
28.077037758,-1.52565002441
28.082106183,-1.56669616699
28.086984875,-1.56272888184
28.092081068,-1.56623840332
28.096982137,-1.56700134277
28.101977154,-1.56059265137
28.106935007,-1.56661987305
28.111980253,-1.56524658203
28.116986475,-1.56517028809
28.121976988,-1.56585693359
28.12703668,-1.59706115723
28.132055435,-1.56646728516
28.13697878,-1.56623840332
28.141980118,-1.56593322754
28.147035992,-1.56539916992
28.151995554,-1.52496337891
28.156932549,-1.56715393066
28.162059881,-1.56585693359
28.167091525,-1.56631469727
28.172118786,-1.56600952148
28.177016256,-1.52397155762
28.181988022,-1.56547546387
28.186992152,-1.56562805176
28.192088388,-1.56700134277
28.197029888,-1.56692504883
28.201963948,-1.55242919922
28.207005315,-1.5665435791
28.212218224,-1.56600952148
28.217069129,-1.56707763672
28.222045423,-1.56669616699
28.226967011,-1.55426025391
28.232064567,-1.56608581543
28.236996877,-1.56623840332
28.241961371,-1.5616607666
28.246944843,-1.56669616699
28.2519878,-1.57348632812
28.256963956,-1.56562805176
28.262054678,-1.56623840332
28.267035091,-1.5535736084
28.272002893,-1.5665435791
28.277029638,-1.57470703125
28.281940497,-1.56616210938
28.287035577,-1.56478881836
28.291979021,-1.60873413086
28.296979848,-1.56700134277
28.301936959,-1.57112121582
28.307044555,-1.56616210938
28.312027048,-1.56707763672
28.317035428,-1.52481079102
28.322089024,-1.56532287598
28.327060403,-1.5657043457
28.332299437,-1.56745910645
28.336971543,-1.56631469727
28.342010042,-1.59210205078
28.346903171,-1.56631469727
28.352001131,-1.5650177002
28.357131083,-1.58966064453
28.36202632,-1.56692504883
28.367092634,-1.56684875488
28.372037009,-1.56677246094
28.376917519,-1.5673828125
28.381942925,-1.50566101074
28.386939373,-1.56616210938
28.391990463,-1.56753540039
28.397024591,-1.56532287598
28.40196131,-1.56723022461
28.406926656,-1.5242767334
28.411919634,-1.56661987305
28.417028013,-1.56661987305
28.422001574,-1.56707763672
28.427019075,-1.56661987305
28.432233018,-1.56715393066
28.437009665,-1.56669616699
28.441990904,-1.5650177002
28.44699768,-1.56623840332
28.452203198,-1.56600952148
28.456979777,-1.55403137207
28.462070781,-1.56593322754
28.467122226,-1.56723022461
28.472042977,-1.61354064941
28.476965807,-1.56616210938
28.482023112,-1.56364440918
28.486910951,-1.56600952148
28.492014042,-1.56639099121
28.49699339,-1.57005310059
28.502014038,-1.56593322754
28.506994072,-1.56669616699
28.512043667,-1.5673828125
28.517000317,-1.56616210938
28.521964837,-1.56707763672
28.527000538,-1.56555175781
28.532395463,-1.56616210938
28.537034733,-1.52603149414
28.542014376,-1.56684875488
28.546952498,-1.55975341797
28.551976241,-1.56646728516
28.557001571,-1.56684875488
28.562072759,-1.54647827148
28.567031013,-1.56639099121
28.572130353,-1.56814575195
28.577005006,-1.56608581543
28.582022281,-1.56547546387
28.587033194,-1.58317565918
28.591988789,-1.56768798828
28.596946294,-1.56600952148
28.601984304,-1.56639099121
28.607025247,-1.56692504883
28.612060155,-1.53968811035
28.61695855,-1.56593322754
28.622079197,-1.56723022461
28.627010619,-1.56692504883
